"filename","smiles","carbonyl_low_specificty","carbonyl_carbon","carbonyl_nitrogen","carbonyl_oxygen","acyl_halide","aldehyde","anhydride","amide","amidinium","carbamate","carbamic_ester","carbamic_acid","carbonic_ester","carboxylic_acid","ketone"
"C=CC(C)(C)C(C)C_334-trimethylpent-1-ene","C=CC(C)(C)C(C)C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C=CC(C)(C)CC_33-dimethylpent-1-ene","C=CC(C)(C)CC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C=CC(C)(CC)CC_3-ethyl-3-methylpent-1-ene","C=CC(C)(CC)CC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C=CC(C)=CC_3E-3-methyl-13-pentadiene","C=CC(C)=CC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C=CC(C)=CC_3Z-3-methyl-penta-13-diene","C=CC(C)=CC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C=CC(C)C(C)(C)C_344-trimethylpent-1-ene","C=CC(C)C(C)(C)C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C=CC(C)C(C)CC_34-dimethylhex-1-ene","C=CC(C)C(C)CC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C=CC(C)C(C)C_34-dimethylpent-1-ene","C=CC(C)C(C)C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C=CC(C)C=C_3-methylpenta-14-diene","C=CC(C)C=C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C=CC(C)CC(C)C_35-dimethylhex-1-ene","C=CC(C)CC(C)C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C=CC(C)CCCC_3-methylhept-1-ene","C=CC(C)CCCC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C=CC(C)CCC_3-methylhex-1-ene","C=CC(C)CCC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C=CC(C)C_3-methyl-1-butene-gauche","C=CC(C)C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C=CC(C)O_but-3-en-2-ol","C=CC(C)O","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C=CC(CC)C(C)C_3-ethyl-4-methylpent-1-ene","C=CC(CC)C(C)C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C=CC(CC)CCC_3-ethylhex-1-ene","C=CC(CC)CCC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C=CC(Cl)CCl_34-dichloro-1-butene","C=CC(Cl)CCl","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C=CC(F)(F)F_333-trifluoropropene","C=CC(F)(F)F","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C=CC(N)=O_acrylamide","C=CC(N)=O","True","True","True","False","False","False","False","True","False","False","False","False","False","False","False"
"C=CC1CC2C=CC1C2_vinylnorbornene","C=CC1CC2C=CC1C2","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C=CC1CC=CCC1_4-ethenylcyclohex-1-ene","C=CC1CC=CCC1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C=CC1COC(=O)O1_vinylethylene-carbonate","C=CC1COC(=O)O1","True","False","False","True","False","False","False","False","False","False","False","False","True","False","False"
"C=CC=C(C)C_4-methylpenta-13-diene","C=CC=C(C)C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C=CC=CC=CC=C_3E5E-octa-1357-tetraene","C=CC=CC=CC=C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C=CC=CC=C_3E-hexa-135-triene","C=CC=CC=C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C=CC=CC=C_3Z-135-hexatriene","C=CC=CC=C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C=CC=CC=C_hexa-135-triene","C=CC=CC=C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C=CC=CCC_3Z-13-hexadiene","C=CC=CCC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C=CC=CCC_E-13-hexadiene","C=CC=CCC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C=CC=CC_cis-13-pentadiene","C=CC=CC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C=CC=CC_penta-13-diene","C=CC=CC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C=CC=CC_trans-13-pentadiene","C=CC=CC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C=CC=C_buta-13-diene","C=CC=C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C=CC=O_propenal","C=CC=O","True","True","False","False","False","True","False","False","False","False","False","False","False","False","False"
"C=CCBr_3-bromopropene","C=CCBr","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C=CCC#N_3-butenenitrile","C=CCC#N","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C=CCC(=C)C_2-methylpenta-14-diene","C=CCC(=C)C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C=CCC(C)(C)CC_44-dimethylhex-1-ene","C=CCC(C)(C)CC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C=CCC(C)(C)C_44-dimethylpent-1-ene","C=CCC(C)(C)C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C=CCC(C)C(C)C_45-dimethylhex-1-ene","C=CCC(C)C(C)C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C=CCC(C)CCC_4R-4-methylhept-1-ene","C=CCC(C)CCC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C=CCC(C)CC_4-methylhex-1-ene","C=CCC(C)CC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C=CCC(CC)CC_4-ethylhex-1-ene","C=CCC(CC)CC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C=CCC=CC_4E-hexa-14-diene","C=CCC=CC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C=CCC=CC_4Z-hexa-14-diene","C=CCC=CC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C=CCC=C_penta-14-diene","C=CCC=C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C=CCCC(C)(C)C_55-dimethylhex-1-ene","C=CCCC(C)(C)C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C=CCCC(C)CC_5-methylhept-1-ene","C=CCCC(C)CC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C=CCCC(C)C_5-methylhex-1-ene","C=CCCC(C)C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C=CCCC=C_hexa-15-diene","C=CCCC=C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C=CCCCC(C)C_6-methylhept-1-ene","C=CCCCC(C)C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C=CCCCCCC_oct-1-ene","C=CCCCCCC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C=CCCCCC_hept-1-ene","C=CCCCCC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C=CCCCC_hex-1-ene","C=CCCCC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C=CCCC_1-pentene","C=CCCC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C=CCC_1-butene","C=CCC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C=CCCl_3-chloropropene","C=CCCl","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C=CCF_3-fluoropropene-gauche","C=CCF","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
